TransactionID,TransactionAmount,TransactionDate,R1_HighAmount,AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,R2_HighLoginAttempts,TimeSinceLastTxn,R3_VeryFrequent,R4_NewDeviceUsed,R5_NewLocationUsed,TotalFlags,R6_SuspiciousMerchant,Fraud_Label
TX001769,192.97,2023-03-13 16:10:01,1,AC00267,Debit,Sacramento,D000042,100.198.165.4,M098,ATM,59,Retired,140,1,3019.04,2024-11-04 08:06:34,0,-51983793.0,1,1,1,4,1,1
TX002060,796.3,2023-03-22 16:03:01,1,AC00267,Debit,Austin,D000225,93.160.83.196,M062,Branch,67,Retired,64,1,1498.79,2024-11-04 08:08:32,0,-51206731.0,1,1,1,4,1,1
TX001208,31.81,2023-04-06 17:41:53,0,AC00267,Debit,Fort Worth,D000641,147.114.91.132,M033,Online,51,Retired,149,1,1406.6,2024-11-04 08:06:48,0,-49904695.0,1,1,1,3,1,1
TX001176,254.0,2023-05-15 17:33:32,0,AC00267,Debit,Nashville,D000436,49.31.186.82,M098,Branch,35,Doctor,63,1,5788.53,2024-11-04 08:08:07,0,-46535675.0,1,1,1,3,1,1
TX001209,220.2,2023-09-11 16:25:04,0,AC00267,Debit,Boston,D000288,23.255.214.209,M047,Online,28,Student,102,1,1075.15,2024-11-04 08:11:18,0,-36258374.0,1,1,1,3,1,1
TX000036,124.76,2023-10-16 16:32:56,0,AC00267,Debit,Seattle,D000042,59.145.242.13,M002,Branch,49,Engineer,45,1,5764.72,2024-11-04 08:06:23,0,-33233607.0,1,0,1,2,1,1
TX002410,90.94,2023-11-24 17:55:11,0,AC00267,Credit,Colorado Springs,D000594,45.241.13.208,M084,ATM,63,Retired,56,1,3896.08,2024-11-04 08:12:21,0,-29859430.0,1,1,1,3,1,1
TX002176,162.1,2023-12-06 17:34:01,0,AC00267,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,2024-11-04 08:08:09,0,-28823648.0,1,1,1,3,1,1
TX001451,78.77,2023-05-08 18:36:59,0,AC00268,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,2024-11-04 08:06:41,0,-47136582.0,1,1,1,3,1,1
TX001367,195.49,2023-06-12 16:34:59,1,AC00268,Debit,Memphis,D000472,147.227.81.224,M016,ATM,31,Doctor,212,1,11988.12,2024-11-04 08:08:35,0,-44120016.0,1,1,1,4,1,1
TX000172,119.18,2023-08-25 18:01:38,0,AC00268,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,2024-11-04 08:07:34,0,-37721156.0,1,1,1,3,1,1
TX002273,1454.52,2023-09-22 16:13:06,1,AC00268,Debit,Miami,D000598,34.169.232.37,M088,ATM,27,Student,20,1,1189.03,2024-11-04 08:07:18,0,-35308452.0,1,1,1,4,1,1
TX000370,168.53,2023-06-14 16:30:42,0,AC00269,Debit,San Francisco,D000602,157.164.245.130,M100,ATM,71,Retired,112,1,5962.58,2024-11-04 08:12:09,0,-43947687.0,1,1,1,3,1,1
TX002445,177.05,2023-08-29 16:22:40,1,AC00269,Debit,Philadelphia,D000603,40.45.69.120,M060,Branch,24,Student,235,1,4287.82,2024-11-04 08:06:55,0,-37381455.0,1,1,1,4,1,1
TX001930,114.03,2023-11-24 16:30:21,0,AC00269,Debit,Portland,D000010,10.191.172.154,M081,ATM,51,Doctor,172,1,13388.56,2024-11-04 08:11:42,0,-29864481.0,1,1,1,3,1,1
TX001621,206.84,2023-09-13 18:47:47,0,AC00270,Debit,Philadelphia,D000129,79.227.202.117,M010,Branch,20,Student,154,1,454.66,2024-11-04 08:10:50,0,-36076983.0,1,1,1,3,1,1
TX000016,465.45,2023-12-12 16:23:31,1,AC00270,Debit,Denver,D000466,221.169.49.152,M025,ATM,36,Engineer,129,1,3465.54,2024-11-04 08:12:19,0,-28309728.0,1,1,1,4,1,1
TX001113,36.76,2023-04-10 16:51:43,0,AC00271,Credit,Philadelphia,D000380,58.1.27.124,M053,Online,65,Retired,108,1,1228.93,2024-11-04 08:12:08,0,-49562425.0,1,1,1,3,1,1
TX000453,54.05,2023-04-25 16:53:22,1,AC00271,Debit,Louisville,D000373,167.104.180.235,M008,Branch,27,Student,146,1,469.14,2024-11-04 08:11:34,0,-48266292.0,1,1,1,4,1,1
TX001519,213.42,2023-07-27 17:30:14,1,AC00271,Debit,Columbus,D000536,133.67.250.163,M052,ATM,45,Engineer,17,1,3736.38,2024-11-04 08:11:26,0,-40228872.0,1,1,1,4,1,1
TX000057,60.54,2023-12-14 17:52:37,0,AC00271,Credit,Columbus,D000462,1.198.76.182,M095,Branch,57,Retired,52,1,3534.93,2024-11-04 08:09:57,0,-28131440.0,1,1,0,2,1,1
TX001101,346.76,2023-12-29 16:32:37,1,AC00271,Credit,San Jose,D000299,39.129.125.110,M055,Branch,21,Student,116,1,1637.75,2024-11-04 08:09:55,0,-26840238.0,1,1,1,4,1,1
TX000138,336.39,2023-01-16 16:53:38,0,AC00272,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,1000.46,2024-11-04 08:09:57,0,-56819779.0,1,1,1,3,1,1
TX000917,337.73,2023-05-23 17:12:39,1,AC00272,Debit,San Antonio,D000480,219.193.239.152,M065,Online,78,Retired,107,4,7001.2,2024-11-04 08:07:28,1,-45845689.0,1,1,0,4,1,1
TX000805,351.99,2023-06-12 16:58:04,1,AC00272,Debit,Chicago,D000513,15.176.70.194,M001,ATM,80,Retired,45,2,3663.64,2024-11-04 08:11:23,0,-44118799.0,1,1,1,4,1,1
TX001960,758.77,2023-06-23 16:12:15,1,AC00272,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47,2024-11-04 08:08:24,0,-43170969.0,1,1,0,3,1,1
TX000296,20.54,2023-08-21 18:09:24,0,AC00272,Debit,Fort Worth,D000348,171.101.134.74,M055,Branch,51,Engineer,72,1,5327.03,2024-11-04 08:07:28,0,-38066284.0,1,1,1,3,1,1
TX001515,71.34,2023-08-28 16:00:00,0,AC00272,Debit,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,6345.03,2024-11-04 08:09:43,0,-37469383.0,1,1,1,3,1,1
TX000365,110.17,2023-09-07 16:08:12,0,AC00272,Debit,Raleigh,D000046,156.235.3.171,M054,ATM,30,Engineer,137,1,464.2,2024-11-04 08:12:11,0,-36605039.0,1,1,1,3,1,1
TX002178,354.91,2023-12-18 16:33:07,0,AC00272,Debit,Boston,D000174,172.111.76.65,M086,ATM,74,Retired,191,1,3872.55,2024-11-04 08:09:08,0,-27790561.0,1,1,1,3,1,1
TX001610,1431.33,2023-01-17 17:50:51,0,AC00273,Debit,Charlotte,D000434,13.88.251.53,M075,ATM,30,Doctor,49,1,5567.98,2024-11-04 08:09:18,0,-56729907.0,1,1,1,3,1,1
TX000178,792.57,2023-05-22 16:22:36,0,AC00273,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,2024-11-04 08:10:39,0,-45935283.0,1,1,1,3,1,1
TX000444,136.32,2023-10-11 18:50:24,0,AC00273,Debit,Miami,D000548,217.233.219.196,M060,Online,19,Student,113,1,264.83,2024-11-04 08:09:24,0,-33657540.0,1,1,1,3,1,1
TX002227,30.48,2023-12-04 16:27:11,0,AC00273,Credit,Seattle,D000481,49.20.211.229,M073,Branch,32,Doctor,78,1,11481.85,2024-11-04 08:07:38,0,-29000427.0,1,1,1,3,1,1
TX002133,341.88,2023-06-14 16:34:43,0,AC00274,Debit,Austin,D000321,3.11.254.2,M053,ATM,43,Engineer,89,1,4159.52,2024-11-04 08:11:00,0,-43947377.0,1,1,1,3,1,1
TX001795,37.81,2023-07-24 16:44:34,0,AC00274,Debit,Colorado Springs,D000070,53.218.177.171,M074,Branch,63,Retired,195,1,5208.98,2024-11-04 08:11:06,0,-40490792.0,1,1,1,3,1,1
TX000418,775.23,2023-08-07 16:40:02,1,AC00274,Credit,Albuquerque,D000220,112.222.0.29,M036,Online,59,Doctor,38,1,5977.59,2024-11-04 08:07:01,0,-39281219.0,1,1,1,4,1,1
TX000598,158.02,2023-09-20 17:09:14,0,AC00274,Debit,New York,D000032,60.153.124.80,M026,ATM,49,Engineer,120,1,9374.24,2024-11-04 08:09:57,0,-35478043.0,1,1,1,3,1,1
TX001805,17.42,2023-11-08 17:24:54,0,AC00274,Debit,Dallas,D000516,218.238.171.184,M006,ATM,74,Retired,150,1,6851.31,2024-11-04 08:12:14,0,-31243640.0,1,1,1,3,1,1
TX001292,254.86,2023-01-26 17:21:46,0,AC00275,Debit,Boston,D000296,59.127.135.25,M013,Branch,23,Student,102,1,699.9,2024-11-04 08:11:39,0,-55954193.0,1,1,1,3,1,1
TX002473,113.03,2023-03-15 17:53:09,0,AC00275,Credit,Tucson,D000521,11.3.59.231,M001,Online,36,Doctor,12,1,6756.13,2024-11-04 08:08:48,0,-51804939.0,1,1,1,3,1,1
TX001437,147.31,2023-06-12 17:10:27,0,AC00275,Credit,Mesa,D000059,100.4.40.132,M005,Online,34,Doctor,92,1,13625.52,2024-11-04 08:07:58,0,-44117851.0,1,1,1,3,1,1
TX001223,231.92,2023-07-10 18:00:56,0,AC00275,Debit,Indianapolis,D000280,47.82.77.181,M049,ATM,66,Doctor,12,1,5715.08,2024-11-04 08:11:27,0,-41695831.0,1,1,1,3,1,1
TX000159,35.76,2023-09-19 17:38:18,0,AC00275,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,23,Student,122,1,611.86,2024-11-04 08:11:40,0,-35562802.0,1,1,1,3,1,1
TX001298,547.98,2023-10-24 17:04:59,1,AC00275,Debit,Oklahoma City,D000218,79.227.202.117,M070,ATM,28,Student,171,1,1358.54,2024-11-04 08:09:19,0,-32540660.0,1,1,1,4,1,1
TX002480,261.45,2023-10-27 17:02:06,0,AC00275,Credit,Oklahoma City,D000005,73.156.208.26,M071,Online,50,Engineer,96,1,6735.74,2024-11-04 08:09:11,0,-32281625.0,1,1,0,2,1,1
TX000635,340.05,2023-10-27 17:26:53,0,AC00275,Debit,Detroit,D000196,163.58.140.206,M038,ATM,43,Engineer,37,1,7234.15,2024-11-04 08:07:43,0,-32280050.0,1,1,1,3,1,1
TX001954,27.44,2023-11-06 17:23:43,0,AC00275,Debit,Boston,D000451,177.172.184.163,M057,ATM,62,Retired,164,1,5950.48,2024-11-04 08:08:43,0,-31416300.0,1,1,0,2,1,1
TX002479,336.84,2023-03-07 17:24:45,0,AC00276,Debit,Washington,D000559,161.195.172.148,M073,ATM,22,Student,100,1,4500.26,2024-11-04 08:09:58,0,-52497913.0,1,1,1,3,1,1
TX000648,20.22,2023-03-10 18:26:19,0,AC00276,Debit,Jacksonville,D000123,170.225.23.251,M003,ATM,43,Engineer,138,1,5515.32,2024-11-04 08:06:32,0,-52234813.0,1,1,1,3,1,1
TX002180,53.52,2023-03-31 16:18:37,0,AC00276,Debit,San Diego,D000584,163.69.89.200,M066,Branch,49,Engineer,55,1,2227.49,2024-11-04 08:08:36,0,-50428199.0,1,1,1,3,1,1
TX001050,642.53,2023-08-14 16:36:43,1,AC00276,Debit,Mesa,D000202,5.50.152.168,M048,ATM,65,Doctor,128,1,11417.91,2024-11-04 08:12:10,0,-38676927.0,1,1,1,4,1,1
TX001962,418.03,2023-09-04 17:46:40,0,AC00276,Debit,Austin,D000391,47.167.178.158,M051,Online,58,Doctor,161,1,10721.29,2024-11-04 08:08:43,0,-36858123.0,1,1,1,3,1,1
TX002234,118.69,2023-02-13 18:36:21,0,AC00277,Debit,Omaha,D000217,152.140.239.181,M029,Online,33,Doctor,296,1,749.34,2024-11-04 08:10:00,0,-54394419.0,1,1,1,3,1,1
TX001493,736.32,2023-04-12 17:06:06,1,AC00277,Debit,Indianapolis,D000503,64.15.0.66,M054,Online,31,Doctor,28,1,14268.95,2024-11-04 08:10:23,0,-49388657.0,1,1,1,4,1,1
TX000699,470.3,2023-09-12 18:46:45,0,AC00277,Debit,Austin,D000695,41.110.46.150,M091,ATM,40,Doctor,88,1,8524.09,2024-11-04 08:08:00,0,-36163275.0,1,1,1,3,1,1
TX001989,291.68,2023-08-07 18:07:57,0,AC00278,Debit,Columbus,D000021,72.128.135.172,M058,ATM,21,Student,90,1,1451.02,2024-11-04 08:11:59,0,-39276242.0,1,1,1,3,1,1
TX000890,425.18,2023-10-04 16:00:54,1,AC00278,Credit,Colorado Springs,D000496,77.92.193.22,M051,Online,26,Engineer,172,1,9880.71,2024-11-04 08:08:39,0,-34272465.0,1,1,1,4,1,1
TX000986,121.17,2023-12-25 17:31:16,0,AC00278,Debit,Phoenix,D000573,155.19.119.0,M053,ATM,68,Doctor,158,1,12990.77,2024-11-04 08:10:12,0,-27182336.0,1,1,1,3,1,1
TX000801,628.36,2023-01-20 16:09:37,0,AC00279,Debit,Austin,D000415,196.121.240.10,M005,Online,44,Doctor,108,1,11869.71,2024-11-04 08:07:32,0,-56476675.0,1,1,1,3,1,1
TX000150,265.76,2023-02-06 17:48:55,0,AC00279,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,54,Retired,92,1,4446.17,2024-11-04 08:12:18,0,-55002203.0,1,1,1,3,1,1
TX002465,54.52,2023-03-02 17:32:19,0,AC00279,Debit,Indianapolis,D000582,110.247.153.70,M047,Branch,32,Doctor,164,1,6980.98,2024-11-04 08:09:06,0,-52929407.0,1,1,1,3,1,1
TX002263,15.81,2023-03-02 18:36:55,0,AC00279,Debit,Oklahoma City,D000606,96.24.89.146,M018,Branch,69,Doctor,11,4,8384.85,2024-11-04 08:12:06,1,-52925711.0,1,1,1,4,1,1
TX002494,856.9,2023-03-17 16:10:35,1,AC00279,Debit,New York,D000673,191.25.177.160,M088,Branch,36,Engineer,150,1,8579.69,2024-11-04 08:09:52,0,-51638357.0,1,1,1,4,1,1
TX000389,99.36,2023-05-09 16:55:54,0,AC00279,Debit,Seattle,D000019,93.151.52.152,M004,ATM,40,Doctor,46,1,1272.12,2024-11-04 08:09:15,0,-47056401.0,1,1,1,3,1,1
TX001129,144.93,2023-05-16 16:32:00,0,AC00279,Debit,Fresno,D000136,141.121.30.32,M093,Branch,42,Engineer,74,1,6887.52,2024-11-04 08:09:18,0,-46453038.0,1,1,1,3,1,1
TX001652,18.25,2023-08-16 16:41:21,0,AC00279,Debit,Kansas City,D000179,39.129.125.110,M076,ATM,53,Doctor,18,1,14328.29,2024-11-04 08:08:43,0,-38503642.0,1,1,1,3,1,1
TX000725,39.11,2023-09-01 18:05:37,0,AC00279,Debit,Columbus,D000241,196.121.240.10,M052,Online,26,Student,143,1,518.54,2024-11-04 08:08:27,0,-37116170.0,1,1,1,3,1,1
TX001907,19.76,2023-03-31 17:50:09,0,AC00280,Debit,Nashville,D000621,166.41.54.117,M037,ATM,20,Student,240,1,1523.04,2024-11-04 08:10:08,0,-50422799.0,1,1,1,3,1,1
TX000920,672.74,2023-08-10 16:39:33,1,AC00280,Credit,Colorado Springs,D000033,169.67.220.37,M068,Branch,46,Engineer,118,1,5386.52,2024-11-04 08:11:42,0,-39022329.0,1,1,1,4,1,1
TX000970,388.1,2023-08-21 18:06:59,0,AC00280,Credit,Los Angeles,D000653,101.90.40.193,M019,Online,73,Retired,40,1,3022.12,2024-11-04 08:07:32,0,-38066433.0,1,1,1,3,1,1
TX001357,406.65,2023-11-08 18:32:44,0,AC00280,Debit,Mesa,D000013,147.234.20.46,M062,ATM,57,Doctor,107,1,12995.7,2024-11-04 08:11:01,0,-31239497.0,1,1,1,3,1,1
TX000445,251.06,2023-12-06 17:27:14,0,AC00280,Debit,Colorado Springs,D000593,195.237.152.198,M003,Online,36,Doctor,34,1,10001.66,2024-11-04 08:10:13,0,-28824179.0,1,1,0,2,1,1
TX000983,453.49,2023-01-02 16:06:29,0,AC00281,Debit,Seattle,D000471,40.226.196.34,M088,Branch,66,Doctor,147,1,6366.43,2024-11-04 08:08:56,0,-58032147.0,1,1,1,3,1,1
TX001829,36.09,2023-06-16 16:19:02,0,AC00281,Debit,Columbus,D000334,94.88.45.190,M095,Branch,53,Doctor,167,1,12319.26,2024-11-04 08:07:59,0,-43775337.0,1,1,1,3,1,1
TX001156,501.15,2023-08-21 18:07:14,1,AC00281,Debit,Phoenix,D000322,180.224.54.115,M088,Branch,47,Engineer,208,1,8821.84,2024-11-04 08:11:33,0,-38066659.0,1,1,1,4,1,1
TX002104,161.38,2023-11-09 16:06:17,0,AC00281,Credit,Colorado Springs,D000690,71.93.189.160,M019,Online,24,Student,101,1,3900.34,2024-11-04 08:10:55,0,-31161878.0,1,1,1,3,1,1
TX002355,959.48,2023-01-10 16:28:02,0,AC00282,Debit,Miami,D000120,90.111.245.138,M004,Branch,67,Doctor,36,1,10631.43,2024-11-04 08:07:57,0,-57339595.0,1,1,1,3,1,1
TX000751,56.35,2023-02-09 16:09:00,0,AC00282,Debit,Charlotte,D000266,166.79.195.157,M033,ATM,44,Doctor,75,1,5095.73,2024-11-04 08:07:36,0,-54748716.0,1,1,1,3,1,1
TX000073,24.77,2023-07-04 18:20:33,0,AC00282,Debit,Boston,D000180,9.230.41.239,M070,ATM,62,Retired,55,1,5866.01,2024-11-04 08:12:15,0,-42213102.0,1,1,1,3,1,1
TX000117,300.08,2023-10-09 17:02:43,0,AC00282,Credit,Austin,D000266,85.240.254.83,M040,Online,68,Doctor,47,1,13546.75,2024-11-04 08:12:18,0,-33836975.0,1,0,1,2,1,1
TX000959,280.61,2023-11-27 16:37:11,0,AC00282,Debit,Mesa,D000485,186.135.2.148,M085,ATM,47,Engineer,129,3,7888.76,2024-11-04 08:10:47,0,-29604816.0,1,1,1,3,1,1
TX000047,164.49,2023-12-13 16:01:38,0,AC00282,Debit,Baltimore,D000103,113.115.81.178,M070,Branch,26,Student,75,1,1509.27,2024-11-04 08:10:33,0,-28224535.0,1,1,1,3,1,1
TX001711,77.9,2023-12-25 17:42:00,0,AC00283,Debit,Washington,D000616,15.176.70.194,M071,Branch,21,Student,128,1,664.72,2024-11-04 08:08:41,0,-27181601.0,1,1,1,3,1,1
TX000502,254.77,2023-01-18 16:47:29,0,AC00284,Debit,Denver,D000216,16.128.130.153,M031,Branch,57,Engineer,57,1,5994.87,2024-11-04 08:07:07,0,-56647178.0,1,1,1,3,1,1
TX002151,84.28,2023-06-12 17:09:17,0,AC00284,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,2024-11-04 08:07:40,0,-44117903.0,1,1,1,3,1,1
TX001040,575.62,2023-06-12 18:30:51,1,AC00284,Debit,Oklahoma City,D000682,116.175.11.222,M081,Online,43,Doctor,129,1,234.41,2024-11-04 08:11:33,0,-44113242.0,1,1,1,4,1,1
TX000137,486.08,2023-06-20 17:21:50,0,AC00284,Debit,Oklahoma City,D000170,138.87.180.254,M060,Online,18,Student,68,1,1748.69,2024-11-04 08:07:03,0,-43425913.0,1,1,0,2,1,1
TX000292,1036.21,2023-07-21 18:54:14,1,AC00284,Debit,Omaha,D000129,93.218.115.132,M067,Online,25,Student,126,1,477.3,2024-11-04 08:12:22,0,-40742288.0,1,1,1,4,1,1
TX000126,214.54,2023-08-04 17:46:44,0,AC00284,Credit,Detroit,D000112,195.226.203.234,M026,Online,70,Doctor,247,1,11151.53,2024-11-04 08:11:56,0,-39536712.0,1,1,1,3,1,1
TX002469,768.94,2023-10-11 17:36:16,0,AC00284,Debit,Indianapolis,D000281,47.82.77.181,M051,Branch,64,Retired,53,1,6860.18,2024-11-04 08:07:37,0,-33661881.0,1,1,1,3,1,1
TX001933,112.91,2023-11-15 18:04:22,0,AC00284,Credit,Tucson,D000439,53.218.177.171,M031,Online,27,Engineer,135,1,4764.48,2024-11-04 08:09:36,0,-30636314.0,1,1,1,3,1,1
TX000433,100.52,2023-01-30 17:28:00,0,AC00285,Debit,Las Vegas,D000140,113.115.81.178,M038,ATM,50,Engineer,110,1,453.39,2024-11-04 08:11:28,0,-55608208.0,1,1,1,3,1,1
TX000020,71.48,2023-06-08 18:18:50,0,AC00285,Credit,Columbus,D000039,120.170.93.69,M039,Online,18,Student,169,1,6568.59,2024-11-04 08:09:20,0,-44459430.0,1,1,1,3,1,1
TX000400,268.39,2023-06-26 18:25:14,1,AC00285,Debit,Miami,D000015,65.164.3.100,M017,ATM,26,Student,171,1,136.74,2024-11-04 08:06:40,0,-42903686.0,1,1,1,4,1,1
TX001675,667.95,2023-07-27 17:51:27,1,AC00285,Credit,Oklahoma City,D000250,221.23.158.87,M027,ATM,62,Doctor,253,1,13558.56,2024-11-04 08:08:19,0,-40227412.0,1,1,1,4,1,1
TX000312,1221.65,2023-09-27 16:55:35,1,AC00285,Debit,Denver,D000098,83.207.115.164,M091,Online,27,Student,153,1,243.92,2024-11-04 08:10:41,0,-34874106.0,1,1,1,4,1,1
TX001878,203.76,2023-10-02 16:33:09,0,AC00285,Debit,Colorado Springs,D000088,221.105.243.251,M012,Branch,55,Retired,37,1,6747.16,2024-11-04 08:09:45,0,-34443396.0,1,1,1,3,1,1
TX001247,302.82,2023-11-03 16:50:20,0,AC00285,Debit,Jacksonville,D000290,79.47.176.19,M020,ATM,36,Engineer,175,1,9384.54,2024-11-04 08:07:31,0,-31677431.0,1,1,1,3,1,1
TX000325,233.24,2023-04-17 16:56:06,0,AC00286,Debit,Louisville,D000351,45.241.13.208,M070,ATM,33,Engineer,72,1,6939.23,2024-11-04 08:07:39,0,-48957093.0,1,1,1,3,1,1
TX000676,13.52,2023-05-15 16:51:28,0,AC00286,Debit,Seattle,D000584,167.67.137.223,M001,ATM,26,Student,65,1,259.77,2024-11-04 08:06:30,0,-46538102.0,1,1,1,3,1,1
TX001091,7.79,2023-06-16 17:33:15,0,AC00286,Debit,Los Angeles,D000214,221.105.243.251,M097,Branch,34,Doctor,298,1,1319.85,2024-11-04 08:09:15,0,-43770960.0,1,1,1,3,1,1
TX001554,47.23,2023-08-03 18:18:56,0,AC00286,Credit,Memphis,D000031,188.225.207.71,M034,Online,73,Retired,160,1,6659.81,2024-11-04 08:11:07,0,-39621131.0,1,1,1,3,1,1
TX001141,42.72,2023-08-17 16:55:10,0,AC00286,Debit,Nashville,D000193,186.135.2.148,M001,ATM,37,Engineer,143,1,2669.66,2024-11-04 08:06:59,0,-38416309.0,1,1,1,3,1,1
TX002016,199.54,2023-10-10 17:24:33,1,AC00286,Debit,Portland,D000631,16.250.113.156,M070,Online,56,Engineer,268,1,9603.73,2024-11-04 08:10:49,0,-33749176.0,1,1,1,4,1,1
TX000691,568.76,2023-10-09 16:48:50,0,AC00287,Debit,Baltimore,D000221,63.191.171.41,M097,ATM,51,Retired,155,1,7484.32,2024-11-04 08:12:09,0,-33837799.0,1,1,1,3,1,1
TX001730,73.01,2023-10-18 18:26:25,0,AC00287,Credit,Milwaukee,D000670,182.84.41.229,M028,Online,25,Student,62,1,1997.33,2024-11-04 08:10:12,0,-33054227.0,1,1,1,3,1,1
TX000739,283.23,2023-02-06 16:48:45,0,AC00288,Debit,El Paso,D000695,146.69.70.214,M061,Online,40,Engineer,98,1,2008.77,2024-11-04 08:07:38,0,-55005533.0,1,1,1,3,1,1
TX002314,881.32,2023-08-31 17:29:03,1,AC00288,Debit,El Paso,D000354,190.152.148.249,M015,Online,31,Engineer,59,1,2287.93,2024-11-04 08:06:52,0,-37204669.0,1,1,0,3,1,1
TX001856,23.7,2023-10-26 17:51:32,0,AC00288,Debit,San Francisco,D000142,200.13.225.150,M071,ATM,46,Doctor,32,1,7947.44,2024-11-04 08:11:44,0,-32365212.0,1,1,1,3,1,1
TX001717,651.55,2023-03-10 17:34:34,0,AC00289,Debit,Phoenix,D000344,110.64.1.201,M043,Online,72,Retired,82,1,2325.78,2024-11-04 08:09:47,0,-52238113.0,1,1,1,3,1,1
TX001825,93.82,2023-06-26 17:37:20,0,AC00289,Debit,San Diego,D000018,16.250.113.156,M006,Online,39,Engineer,176,1,8422.06,2024-11-04 08:11:15,0,-42906835.0,1,1,1,3,1,1
TX001663,293.85,2023-08-10 16:23:08,0,AC00289,Debit,Charlotte,D000460,206.168.209.111,M011,Online,25,Student,144,1,1919.97,2024-11-04 08:09:31,0,-39023183.0,1,1,1,3,1,1
TX001914,41.93,2023-02-13 16:44:18,0,AC00290,Debit,Fresno,D000600,211.45.75.44,M055,ATM,48,Engineer,136,1,5081.26,2024-11-04 08:06:24,0,-54400926.0,1,1,1,3,1,1
TX000458,93.52,2023-08-14 17:41:24,1,AC00290,Debit,Philadelphia,D000430,190.251.45.32,M011,Online,51,Engineer,97,1,2791.2,2024-11-04 08:08:04,0,-38672800.0,1,1,1,4,1,1
TX002216,1413.24,2023-11-06 18:59:24,1,AC00290,Debit,New York,D000356,166.41.54.117,M016,ATM,58,Engineer,199,1,7272.01,2024-11-04 08:11:26,0,-31410722.0,1,1,1,4,1,1
TX000624,342.17,2023-12-14 16:09:42,0,AC00290,Credit,New York,D000532,91.204.200.167,M033,Branch,21,Student,247,1,461.83,2024-11-04 08:08:32,0,-28137530.0,1,1,0,2,1,1
TX001543,146.51,2023-01-25 17:12:17,0,AC00291,Debit,Albuquerque,D000575,219.98.242.240,M097,ATM,53,Engineer,68,1,7089.9,2024-11-04 08:10:39,0,-56041102.0,1,1,1,3,1,1
TX000032,59.12,2023-02-06 16:24:24,0,AC00291,Debit,Baltimore,D000282,187.199.178.27,M053,ATM,29,Doctor,257,1,9823.64,2024-11-04 08:06:58,0,-55006954.0,1,1,1,3,1,1
TX002019,306.37,2023-06-27 18:26:08,1,AC00291,Debit,Colorado Springs,D000484,21.122.39.207,M015,ATM,26,Engineer,120,1,9609.67,2024-11-04 08:07:43,0,-42817295.0,1,1,1,4,1,1
TX001221,743.03,2023-07-27 16:55:39,1,AC00291,Debit,New York,D000103,73.54.203.165,M050,ATM,50,Engineer,174,1,4111.38,2024-11-04 08:09:19,0,-40230820.0,1,1,1,4,1,1
TX001039,36.57,2023-08-07 16:49:34,0,AC00291,Debit,Omaha,D000617,221.23.158.87,M051,ATM,62,Retired,69,1,2583.07,2024-11-04 08:07:02,0,-39280648.0,1,1,1,3,1,1
TX002228,1152.58,2023-09-13 17:58:16,1,AC00291,Debit,Austin,D000159,197.162.55.147,M020,Branch,65,Retired,180,1,7567.17,2024-11-04 08:11:45,0,-36080009.0,1,1,1,4,1,1
TX001643,383.95,2023-09-20 17:57:15,0,AC00291,Credit,San Diego,D000504,39.129.125.110,M068,Online,31,Engineer,143,1,9933.56,2024-11-04 08:07:55,0,-35475040.0,1,1,1,3,1,1
TX002242,237.0,2023-02-10 16:50:10,0,AC00292,Debit,Tucson,D000277,203.170.198.177,M076,Online,49,Doctor,115,1,14021.4,2024-11-04 08:08:13,0,-54659883.0,1,1,1,3,1,1
TX001656,410.4,2023-05-19 16:00:10,1,AC00292,Credit,Virginia Beach,D000534,181.223.246.123,M021,ATM,61,Retired,78,1,2563.91,2024-11-04 08:09:34,0,-46195764.0,1,1,1,4,1,1
TX000403,712.75,2023-05-26 17:07:56,1,AC00292,Debit,Philadelphia,D000573,57.166.147.242,M074,Branch,44,Doctor,25,1,8126.06,2024-11-04 08:09:52,0,-45586916.0,1,1,1,4,1,1
TX001386,23.01,2023-06-09 18:33:04,0,AC00292,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,63,Retired,166,1,5958.75,2024-11-04 08:09:14,0,-44372170.0,1,1,1,3,1,1
TX000938,288.77,2023-11-13 16:42:16,0,AC00292,Debit,Los Angeles,D000422,94.37.250.128,M025,ATM,55,Engineer,110,1,8836.51,2024-11-04 08:09:44,0,-30814048.0,1,1,1,3,1,1
