TransactionID,TransactionAmount,TransactionDate,R1_HighAmount,AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,R2_HighLoginAttempts,PreviousTransactionDate_calc,TimeSinceLastTxn,TxnCount2Min,R3_VeryFrequent,R4_SuspiciousDevice,R5_SuspiciousLocation,R6_HighAmountSuspiciousContext,R7_SuspiciousMerchant,R8_CompositeRule,Fraud_Label
TX002043,776.21,2023-02-22 17:15:20,0,AC00231,Credit,Raleigh,D000656,213.15.9.253,M036,Online,78,Retired,99,1,4895.87,2024-11-04 08:06:38,0,,-1.0,1,0,0,0,0,0,0,0
TX001270,189.77,2023-02-27 16:08:40,0,AC00231,Debit,Raleigh,D000290,116.43.88.219,M011,Branch,58,Engineer,24,1,6570.36,2024-11-04 08:11:28,0,2023-02-22 17:15:20,428000.0,1,0,0,0,0,0,0,0
TX001938,26.31,2023-08-11 16:38:16,0,AC00231,Credit,Austin,D000392,187.199.178.27,M028,Online,77,Retired,163,1,7095.76,2024-11-04 08:06:54,0,2023-02-27 16:08:40,14257776.0,1,0,0,0,0,0,0,0
TX001955,310.09,2023-11-24 16:49:29,0,AC00231,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,2024-11-04 08:10:52,0,2023-08-11 16:38:16,9072673.0,1,0,0,0,0,0,0,0
TX002233,284.89,2023-12-18 17:53:03,0,AC00231,Debit,Atlanta,D000039,43.98.242.106,M042,Online,53,Doctor,115,1,9738.6,2024-11-04 08:06:51,0,2023-11-24 16:49:29,2077414.0,1,0,0,0,0,0,0,0
TX000677,432.1,2023-03-20 16:28:17,0,AC00232,Debit,San Francisco,D000264,182.84.41.229,M048,ATM,49,Engineer,240,1,2114.3,2024-11-04 08:10:16,0,,-1.0,1,0,0,0,0,0,0,0
TX001693,25.77,2023-07-17 17:15:21,0,AC00232,Credit,San Diego,D000026,120.16.186.17,M078,Online,45,Doctor,277,1,11749.77,2024-11-04 08:10:33,0,2023-03-20 16:28:17,10284424.0,1,0,0,0,0,0,0,0
TX000344,703.89,2023-09-22 16:42:15,0,AC00232,Debit,San Antonio,D000473,48.19.99.211,M074,Online,46,Engineer,62,1,3583.67,2024-11-04 08:06:44,0,2023-07-17 17:15:21,5786814.0,1,0,0,0,0,0,0,0
TX001260,54.5,2023-11-22 16:59:09,0,AC00232,Credit,Philadelphia,D000050,61.95.76.233,M082,Branch,57,Retired,147,1,1715.22,2024-11-04 08:08:27,0,2023-09-22 16:42:15,5271414.0,1,0,0,0,0,0,0,0
TX000378,94.3,2023-12-25 17:53:56,0,AC00232,Debit,Phoenix,D000446,198.39.35.23,M042,Branch,57,Doctor,57,1,11088.95,2024-11-04 08:08:14,0,2023-11-22 16:59:09,2854487.0,1,0,0,0,0,0,0,0
TX001491,38.14,2023-04-07 16:16:00,0,AC00233,Debit,Portland,D000016,160.212.125.105,M072,Branch,50,Engineer,165,1,9879.87,2024-11-04 08:07:16,0,,-1.0,1,0,0,0,0,0,0,0
TX001578,67.07,2023-06-05 16:24:41,1,AC00233,Credit,Los Angeles,D000038,89.237.88.251,M048,ATM,24,Student,56,1,999.62,2024-11-04 08:10:33,0,2023-04-07 16:16:00,5098121.0,1,0,0,0,0,0,0,1
TX000307,241.11,2023-06-16 16:41:23,1,AC00233,Debit,Columbus,D000443,195.164.171.146,M063,Branch,30,Doctor,55,1,12385.05,2024-11-04 08:10:49,0,2023-06-05 16:24:41,951402.0,1,0,0,0,0,0,0,1
TX001863,5.81,2023-06-23 17:36:28,0,AC00233,Debit,Houston,D000007,141.121.30.32,M064,ATM,25,Student,222,1,1290.95,2024-11-04 08:08:02,0,2023-06-16 16:41:23,608105.0,1,0,0,0,0,0,0,0
TX000769,445.79,2023-07-07 17:19:39,1,AC00233,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,52,Doctor,161,1,717.99,2024-11-04 08:12:05,0,2023-06-23 17:36:28,1208591.0,1,0,0,0,0,0,0,1
TX001566,16.8,2023-11-27 17:01:48,0,AC00233,Debit,San Diego,D000426,86.220.59.252,M021,ATM,49,Doctor,94,1,11847.07,2024-11-04 08:09:51,0,2023-07-07 17:19:39,12354129.0,1,0,0,0,0,0,0,0
TX002212,545.87,2023-01-02 16:31:28,0,AC00235,Debit,Miami,D000676,162.207.77.170,M026,Branch,27,Engineer,41,1,4860.01,2024-11-04 08:09:44,0,,-1.0,1,0,0,0,0,0,0,0
TX001322,270.72,2023-03-27 17:25:32,0,AC00235,Debit,Los Angeles,D000149,145.76.10.8,M027,Branch,38,Doctor,37,1,6522.47,2024-11-04 08:12:10,0,2023-01-02 16:31:28,7260844.0,1,0,0,0,0,0,0,0
TX000454,107.47,2023-04-12 17:39:29,0,AC00235,Debit,Austin,D000606,59.208.79.116,M037,Online,67,Retired,144,1,7517.5,2024-11-04 08:12:09,0,2023-03-27 17:25:32,1383237.0,1,0,0,0,0,0,0,0
TX000770,55.89,2023-08-17 16:54:30,0,AC00235,Debit,Fresno,D000461,175.230.206.232,M026,Online,72,Retired,150,1,3689.65,2024-11-04 08:11:33,0,2023-04-12 17:39:29,10970101.0,1,0,0,0,0,0,0,0
TX001999,61.33,2023-09-20 18:18:00,0,AC00235,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,27,Engineer,129,1,7537.4,2024-11-04 08:06:27,0,2023-08-17 16:54:30,2942610.0,1,0,0,0,0,0,0,0
TX000422,5.12,2023-10-13 16:08:26,0,AC00235,Debit,New York,D000660,188.205.152.176,M002,Branch,34,Engineer,90,1,3293.01,2024-11-04 08:10:31,0,2023-09-20 18:18:00,1979426.0,1,0,0,0,0,0,0,0
TX000106,306.9,2023-11-30 16:31:03,0,AC00235,Debit,Colorado Springs,D000078,96.115.67.230,M047,Online,46,Engineer,51,1,9418.08,2024-11-04 08:10:48,0,2023-10-13 16:08:26,4148557.0,1,0,0,0,0,0,0,0
TX002077,325.03,2023-01-11 17:04:19,0,AC00236,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76,2024-11-04 08:10:08,0,,-1.0,1,0,0,0,0,0,0,0
TX000083,922.55,2023-01-23 16:32:48,1,AC00236,Debit,Detroit,D000206,21.97.154.92,M004,ATM,63,Retired,87,1,4715.84,2024-11-04 08:11:07,0,2023-01-11 17:04:19,1034909.0,1,0,0,0,0,0,0,1
TX002472,263.34,2023-03-08 17:43:41,0,AC00236,Debit,Denver,D000506,209.214.250.164,M084,ATM,64,Retired,55,1,2411.02,2024-11-04 08:11:16,0,2023-01-23 16:32:48,3805853.0,1,0,0,0,0,0,0,0
TX002254,0.32,2023-08-04 17:44:36,0,AC00236,Debit,Boston,D000129,173.135.78.201,M033,ATM,39,Engineer,136,1,7158.58,2024-11-04 08:09:57,0,2023-03-08 17:43:41,12873655.0,1,0,0,0,0,0,0,0
TX001133,185.71,2023-08-07 16:15:16,0,AC00236,Debit,Virginia Beach,D000635,32.71.250.58,M084,Branch,48,Engineer,194,1,2679.91,2024-11-04 08:09:41,0,2023-08-04 17:44:36,253840.0,1,0,0,0,0,0,0,0
TX000950,375.45,2023-12-05 17:57:39,0,AC00236,Debit,Fort Worth,D000310,5.252.94.135,M015,Branch,19,Student,32,1,1307.23,2024-11-04 08:08:31,0,2023-08-07 16:15:16,10374143.0,1,0,0,0,0,0,0,0
TX000925,590.01,2023-02-06 16:42:16,0,AC00237,Debit,San Jose,D000248,197.162.55.147,M044,Online,29,Doctor,140,3,9791.74,2024-11-04 08:07:46,1,,-1.0,1,0,0,0,0,0,0,1
TX000724,72.75,2023-05-01 16:30:03,0,AC00237,Debit,Phoenix,D000413,105.136.156.29,M067,ATM,64,Doctor,15,1,12042.79,2024-11-04 08:07:19,0,2023-02-06 16:42:16,7256867.0,1,0,0,0,0,0,0,0
TX001852,167.92,2023-06-26 17:54:14,0,AC00237,Debit,Memphis,D000671,214.125.131.88,M050,ATM,40,Doctor,136,2,14321.73,2024-11-04 08:08:14,1,2023-05-01 16:30:03,4843451.0,1,0,0,0,0,0,0,1
TX002030,885.33,2023-08-22 18:41:50,0,AC00237,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,2024-11-04 08:10:03,0,2023-06-26 17:54:14,4927656.0,1,0,0,0,0,0,0,0
TX000199,113.64,2023-10-24 17:09:41,0,AC00237,Debit,Detroit,D000022,31.127.129.152,M038,Online,62,Retired,32,1,6675.03,2024-11-04 08:07:55,0,2023-08-22 18:41:50,5437671.0,1,0,0,0,0,0,0,0
TX002356,335.68,2023-11-06 17:20:40,0,AC00238,Debit,Tucson,D000558,86.83.61.143,M062,Online,24,Student,142,1,1188.95,2024-11-04 08:11:20,0,,-1.0,1,0,0,0,0,0,0,0
TX001931,302.63,2023-02-28 17:24:26,0,AC00239,Credit,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28,2024-11-04 08:07:17,0,,-1.0,1,0,0,0,0,0,0,0
TX000992,99.16,2023-02-28 17:55:00,0,AC00239,Debit,San Francisco,D000573,84.237.126.96,M045,Online,79,Retired,202,1,2607.58,2024-11-04 08:10:27,0,2023-02-28 17:24:26,1834.0,1,0,0,0,0,0,0,0
TX002100,123.35,2023-08-11 17:00:56,0,AC00239,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,2024-11-04 08:09:58,0,2023-02-28 17:55:00,14166356.0,1,0,0,0,0,0,0,0
TX001507,278.88,2023-09-29 16:53:14,0,AC00239,Debit,Kansas City,D000350,184.185.209.72,M001,Branch,64,Doctor,179,2,1334.09,2024-11-04 08:09:44,1,2023-08-11 17:00:56,4233138.0,1,0,0,0,0,0,0,1
TX000076,232.12,2023-12-28 17:31:03,0,AC00239,Debit,Omaha,D000073,156.173.170.140,M066,ATM,37,Engineer,51,1,6689.87,2024-11-04 08:09:17,0,2023-09-29 16:53:14,7778269.0,1,0,0,0,0,0,0,0
TX000568,350.14,2023-03-24 18:50:42,0,AC00240,Credit,Los Angeles,D000182,161.168.126.136,M048,Online,75,Retired,38,1,2403.25,2024-11-04 08:08:40,0,,-1.0,1,0,0,0,0,0,0,0
TX000696,1151.18,2023-08-25 17:26:27,0,AC00240,Debit,Kansas City,D000208,72.192.101.196,M055,ATM,65,Doctor,105,1,1100.06,2024-11-04 08:07:02,0,2023-03-24 18:50:42,13300545.0,1,0,0,0,0,0,0,0
TX000845,233.1,2023-01-16 17:28:48,0,AC00241,Credit,Nashville,D000472,38.164.132.63,M011,Branch,42,Doctor,37,1,7469.2,2024-11-04 08:11:39,0,,-1.0,1,0,0,0,0,0,0,0
TX000025,145.54,2023-03-02 16:43:56,0,AC00241,Debit,Raleigh,D000036,119.186.154.104,M028,Online,21,Student,96,1,1930.96,2024-11-04 08:07:09,0,2023-01-16 17:28:48,3885308.0,1,0,0,0,0,0,0,0
TX002397,25.32,2023-03-07 17:49:13,0,AC00241,Debit,Oklahoma City,D000422,9.230.41.239,M090,ATM,19,Student,25,1,1642.34,2024-11-04 08:09:29,0,2023-03-02 16:43:56,435917.0,1,0,0,0,0,0,0,0
TX001142,112.72,2023-03-27 16:34:18,0,AC00241,Debit,Washington,D000602,189.248.139.91,M028,Branch,31,Doctor,17,1,9630.0,2024-11-04 08:12:19,0,2023-03-07 17:49:13,1723505.0,1,0,0,0,0,0,0,0
TX001466,272.97,2023-04-17 18:42:04,1,AC00241,Debit,Boston,D000638,66.226.179.193,M033,Online,68,Retired,174,1,7811.31,2024-11-04 08:10:58,0,2023-03-27 16:34:18,1822066.0,1,0,0,0,0,0,0,1
TX001587,211.36,2023-09-14 17:08:40,0,AC00241,Debit,San Francisco,D000039,223.189.165.37,M020,Branch,47,Engineer,194,1,4760.34,2024-11-04 08:11:24,0,2023-04-17 18:42:04,12954396.0,1,0,0,0,0,0,0,0
TX001666,112.66,2023-09-18 16:28:56,0,AC00241,Debit,Philadelphia,D000602,53.218.177.171,M049,Online,29,Engineer,176,3,852.98,2024-11-04 08:07:58,1,2023-09-14 17:08:40,343216.0,1,0,0,0,0,0,0,1
TX002136,440.43,2023-09-21 17:41:34,1,AC00241,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,78,Retired,23,1,5123.24,2024-11-04 08:07:52,0,2023-09-18 16:28:56,263558.0,1,0,0,0,0,0,0,1
TX002045,188.61,2024-01-01 17:16:23,0,AC00241,Debit,Boston,D000451,107.248.120.12,M083,Online,67,Retired,26,1,7167.57,2024-11-04 08:06:23,0,2023-09-21 17:41:34,8811289.0,1,0,0,0,0,0,0,0
TX000019,18.68,2023-02-21 16:56:50,0,AC00242,Credit,Albuquerque,D000530,93.218.115.132,M054,Branch,59,Retired,106,1,7948.37,2024-11-04 08:12:01,0,,-1.0,1,0,0,0,0,0,0,0
TX000684,120.62,2023-02-27 16:37:11,1,AC00242,Debit,Raleigh,D000024,134.222.122.238,M087,ATM,23,Student,85,1,9379.53,2024-11-04 08:06:39,0,2023-02-21 16:56:50,517221.0,1,0,0,0,0,0,0,1
TX000066,201.33,2023-03-29 17:00:31,1,AC00242,Credit,Nashville,D000098,145.246.171.225,M003,Branch,42,Engineer,186,1,2585.07,2024-11-04 08:11:41,0,2023-02-27 16:37:11,2593400.0,1,0,0,0,0,0,0,1
TX001582,37.58,2023-04-17 18:22:37,0,AC00242,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,57,Doctor,182,1,259.44,2024-11-04 08:12:14,0,2023-03-29 17:00:31,1646526.0,1,0,0,0,0,0,0,0
TX002453,66.76,2023-04-24 18:29:26,0,AC00242,Credit,Austin,D000670,97.106.5.76,M004,Branch,36,Doctor,44,1,184.72,2024-11-04 08:10:58,0,2023-04-17 18:22:37,605209.0,1,0,0,0,0,0,0,0
TX001383,411.72,2023-06-20 18:43:51,1,AC00242,Debit,Washington,D000104,166.41.54.117,M014,Branch,29,Doctor,153,1,8539.86,2024-11-04 08:11:43,0,2023-04-24 18:29:26,4925665.0,1,0,0,0,0,0,0,1
TX002127,84.91,2023-10-16 18:38:15,0,AC00242,Debit,Raleigh,D000667,141.201.46.191,M034,Online,18,Student,68,1,1671.86,2024-11-04 08:06:59,0,2023-06-20 18:43:51,10194864.0,1,0,0,0,0,0,0,0
TX000612,35.16,2023-10-25 17:50:23,0,AC00242,Debit,Chicago,D000075,195.237.152.198,M029,Branch,32,Engineer,130,1,8459.18,2024-11-04 08:10:34,0,2023-10-16 18:38:15,774728.0,1,0,0,0,0,0,0,0
TX000152,332.93,2023-11-20 16:29:48,0,AC00242,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,2024-11-04 08:08:14,0,2023-10-25 17:50:23,2241565.0,1,0,0,0,0,0,0,0
TX002311,176.52,2023-03-14 17:06:18,0,AC00243,Credit,San Diego,D000333,223.32.70.156,M022,Online,73,Retired,94,5,7132.08,2024-11-04 08:08:41,1,,-1.0,1,0,0,0,0,0,0,1
TX001160,149.4,2023-05-02 16:30:52,0,AC00243,Debit,Chicago,D000077,154.138.163.229,M039,ATM,53,Retired,123,1,1035.22,2024-11-04 08:10:16,0,2023-03-14 17:06:18,4231474.0,1,0,0,0,0,0,0,0
TX001922,14.92,2023-05-22 16:51:28,0,AC00243,Debit,Las Vegas,D000521,56.89.80.133,M044,Branch,26,Engineer,120,1,6611.26,2024-11-04 08:07:33,0,2023-05-02 16:30:52,1729236.0,1,0,0,0,0,0,0,0
TX000951,388.98,2023-08-21 17:10:10,0,AC00243,Debit,Fresno,D000548,78.69.172.205,M005,ATM,23,Student,155,1,1819.91,2024-11-04 08:08:32,0,2023-05-22 16:51:28,7863522.0,1,0,0,0,0,0,0,0
TX000729,504.71,2023-04-10 18:27:51,0,AC00244,Debit,Detroit,D000009,24.148.92.177,M060,Online,29,Engineer,61,1,6214.54,2024-11-04 08:08:37,0,,-1.0,1,0,0,0,0,0,0,0
TX001701,21.13,2023-04-25 16:11:22,0,AC00244,Debit,Dallas,D000549,68.254.244.208,M090,Branch,28,Student,153,1,948.7,2024-11-04 08:10:17,0,2023-04-10 18:27:51,1287811.0,1,0,0,0,0,0,0,0
TX001950,737.1,2023-07-19 16:11:01,0,AC00244,Debit,Washington,D000637,146.250.144.172,M032,ATM,60,Retired,92,1,4644.19,2024-11-04 08:11:08,0,2023-04-25 16:11:22,7343979.0,1,0,0,0,0,0,0,0
TX001239,410.97,2023-09-25 17:01:56,0,AC00244,Debit,Los Angeles,D000309,148.112.151.27,M026,ATM,22,Student,45,1,151.42,2024-11-04 08:11:11,0,2023-07-19 16:11:01,5878255.0,1,0,0,0,0,0,0,0
TX001700,152.34,2023-10-12 17:10:20,0,AC00244,Debit,Omaha,D000128,110.64.1.201,M044,Branch,55,Doctor,115,1,6853.51,2024-11-04 08:08:11,0,2023-09-25 17:01:56,1469304.0,1,0,0,0,0,0,0,0
TX001116,42.58,2023-02-06 16:32:53,0,AC00245,Debit,San Jose,D000388,214.247.164.80,M057,Online,30,Doctor,80,1,13485.0,2024-11-04 08:10:23,0,,-1.0,1,0,0,0,0,0,0,0
TX001445,169.28,2023-03-27 18:08:06,1,AC00245,Debit,Philadelphia,D000227,218.238.171.184,M057,Branch,45,Doctor,114,1,5128.44,2024-11-04 08:11:54,0,2023-02-06 16:32:53,4239313.0,1,0,0,0,0,0,0,1
TX002431,331.22,2023-05-25 16:27:17,1,AC00245,Credit,Oklahoma City,D000444,101.90.40.193,M035,Branch,61,Doctor,161,1,12613.25,2024-11-04 08:12:21,0,2023-03-27 18:08:06,5091551.0,1,0,0,0,0,0,0,1
TX001558,262.43,2023-06-13 17:26:54,0,AC00245,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,12841.01,2024-11-04 08:07:46,1,2023-05-25 16:27:17,1645177.0,1,0,0,0,0,0,0,1
TX001986,77.44,2023-06-26 16:28:59,0,AC00245,Debit,Washington,D000218,195.164.171.146,M011,Branch,58,Retired,268,1,1950.63,2024-11-04 08:10:59,0,2023-06-13 17:26:54,1119725.0,1,0,0,0,0,0,0,0
TX002003,178.55,2023-12-15 16:16:30,0,AC00245,Debit,Houston,D000630,16.250.113.156,M076,Branch,55,Engineer,67,1,7568.4,2024-11-04 08:12:21,0,2023-06-26 16:28:59,14860051.0,1,0,0,0,0,0,0,0
TX001524,3.65,2023-02-13 17:48:36,0,AC00246,Debit,Miami,D000115,21.28.32.1,M098,Online,69,Doctor,146,1,10017.11,2024-11-04 08:11:01,0,,-1.0,1,0,0,0,0,0,0,0
TX001521,91.23,2023-05-15 16:13:54,0,AC00246,Debit,Boston,D000184,32.240.176.64,M003,ATM,72,Retired,86,1,6385.12,2024-11-04 08:08:29,0,2023-02-13 17:48:36,7856718.0,1,0,0,0,0,0,0,0
TX001726,290.86,2023-06-05 17:45:07,0,AC00246,Debit,Louisville,D000621,173.232.121.213,M068,Online,45,Doctor,36,1,14631.88,2024-11-04 08:10:45,0,2023-05-15 16:13:54,1819873.0,1,0,0,0,0,0,0,0
TX001043,180.65,2023-12-04 17:54:09,0,AC00246,Debit,Charlotte,D000552,10.223.224.50,M012,Branch,22,Student,38,5,816.01,2024-11-04 08:09:50,1,2023-06-05 17:45:07,15725342.0,1,0,0,0,0,0,0,1
TX001023,77.25,2023-12-22 17:49:57,0,AC00246,Debit,Virginia Beach,D000142,45.182.28.148,M059,Branch,68,Doctor,157,1,14077.97,2024-11-04 08:07:50,0,2023-12-04 17:54:09,1554948.0,1,0,0,0,0,0,0,0
TX000964,10.77,2023-03-08 16:58:31,0,AC00247,Debit,Indianapolis,D000253,37.227.215.145,M096,ATM,31,Doctor,178,1,10704.95,2024-11-04 08:10:45,0,,-1.0,1,0,0,0,0,0,0,0
TX001011,273.92,2023-05-08 17:54:56,1,AC00247,Debit,Virginia Beach,D000602,101.90.40.193,M086,Online,28,Student,35,1,1029.15,2024-11-04 08:09:46,0,2023-03-08 16:58:31,5273785.0,1,0,0,0,0,0,0,1
TX000173,177.19,2023-05-15 17:25:28,0,AC00247,Debit,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3,2024-11-04 08:06:30,0,2023-05-08 17:54:56,603032.0,1,0,0,0,0,0,0,0
TX001680,67.25,2023-07-03 16:38:45,0,AC00247,Debit,Miami,D000413,42.3.3.101,M013,Online,19,Student,157,1,467.4,2024-11-04 08:11:37,0,2023-05-15 17:25:28,4230797.0,1,0,0,0,0,0,0,0
TX000985,111.26,2023-08-18 17:07:18,0,AC00247,Debit,Boston,D000102,138.220.61.84,M096,ATM,66,Doctor,43,1,14350.11,2024-11-04 08:07:47,0,2023-07-03 16:38:45,3976113.0,1,0,0,0,0,0,0,0
TX001572,101.28,2023-08-23 18:19:06,0,AC00247,Credit,Chicago,D000506,81.222.37.186,M023,Online,32,Engineer,75,1,2774.35,2024-11-04 08:06:44,0,2023-08-18 17:07:18,436308.0,1,0,0,0,0,0,0,0
TX001261,414.77,2024-01-01 17:37:04,1,AC00247,Debit,San Francisco,D000577,49.20.211.229,M014,Online,29,Doctor,274,1,5599.81,2024-11-04 08:08:05,0,2023-08-23 18:19:06,11315878.0,1,0,0,0,0,0,0,1
TX000324,138.12,2023-04-11 17:18:50,0,AC00248,Credit,Los Angeles,D000182,45.182.28.148,M067,Branch,53,Doctor,281,1,1649.69,2024-11-04 08:11:23,0,,-1.0,1,0,0,0,0,0,0,0
TX001068,48.77,2023-06-15 17:49:07,0,AC00248,Credit,Austin,D000273,110.247.153.70,M013,Online,42,Engineer,51,1,2040.16,2024-11-04 08:08:21,0,2023-04-11 17:18:50,5617817.0,1,0,0,0,0,0,0,0
TX002012,585.58,2023-09-04 16:13:40,1,AC00248,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,23,Student,55,1,1729.02,2024-11-04 08:09:16,0,2023-06-15 17:49:07,6992673.0,1,0,0,0,0,0,0,1
TX002219,590.68,2023-09-25 16:56:21,1,AC00248,Debit,Washington,D000249,179.43.245.131,M037,Branch,27,Student,23,1,852.2,2024-11-04 08:09:15,0,2023-09-04 16:13:40,1816961.0,1,0,0,0,0,0,0,1
TX001075,44.54,2023-10-16 16:23:58,0,AC00248,Debit,San Antonio,D000046,81.67.222.238,M048,ATM,31,Engineer,164,1,362.4,2024-11-04 08:07:59,0,2023-09-25 16:56:21,1812457.0,1,0,0,0,0,0,0,0
TX002119,746.78,2023-11-27 16:29:16,1,AC00248,Credit,Mesa,D000243,112.66.191.48,M001,Branch,21,Student,64,1,1699.81,2024-11-04 08:07:44,0,2023-10-16 16:23:58,3629118.0,1,0,0,0,0,0,0,1
TX001957,26.1,2023-12-01 17:45:05,0,AC00248,Credit,Detroit,D000017,170.154.69.105,M032,Branch,66,Doctor,115,1,5243.0,2024-11-04 08:10:24,0,2023-11-27 16:29:16,350149.0,1,0,0,0,0,0,0,0
TX000211,304.93,2023-02-24 16:23:22,0,AC00249,Debit,Portland,D000700,21.190.11.223,M098,ATM,65,Doctor,158,1,13531.22,2024-11-04 08:08:15,0,,-1.0,1,0,0,0,0,0,0,0
TX001506,160.52,2023-08-07 16:15:05,0,AC00249,Credit,Jacksonville,D000254,98.255.160.110,M034,ATM,78,Retired,112,1,5379.25,2024-11-04 08:07:59,0,2023-02-24 16:23:22,14169103.0,1,0,0,0,0,0,0,0
TX001071,48.29,2023-09-25 17:58:54,0,AC00249,Debit,San Diego,D000295,221.105.243.251,M060,Online,37,Engineer,242,1,8883.4,2024-11-04 08:07:56,0,2023-08-07 16:15:05,4239829.0,1,0,0,0,0,0,0,0
TX001201,18.41,2023-12-01 17:26:46,0,AC00249,Debit,Atlanta,D000028,58.190.9.136,M072,Branch,53,Doctor,168,1,8287.54,2024-11-04 08:11:30,0,2023-09-25 17:58:54,5786872.0,1,0,0,0,0,0,0,0
TX000829,70.03,2023-12-18 18:34:33,0,AC00249,Debit,Nashville,D000005,193.221.15.59,M073,Branch,63,Retired,49,1,7330.31,2024-11-04 08:07:55,0,2023-12-01 17:26:46,1472867.0,1,0,0,0,0,0,0,0
TX001334,840.16,2023-03-20 16:35:53,0,AC00250,Credit,Colorado Springs,D000692,23.163.145.195,M014,Branch,20,Student,68,1,1236.76,2024-11-04 08:12:12,0,,-1.0,1,0,0,0,0,0,0,0
TX001472,153.07,2023-04-03 18:37:57,0,AC00250,Debit,Detroit,D000503,92.214.76.157,M034,ATM,56,Engineer,116,1,8873.43,2024-11-04 08:12:06,0,2023-03-20 16:35:53,1216924.0,1,0,0,0,0,0,0,0
TX002098,1026.46,2023-06-21 16:40:17,0,AC00251,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,53,Retired,165,1,3134.47,2024-11-04 08:07:24,0,,-1.0,1,0,0,0,0,0,0,0
TX002239,433.53,2023-10-19 17:06:57,0,AC00251,Debit,Philadelphia,D000573,166.79.195.157,M098,Branch,38,Doctor,231,1,6368.32,2024-11-04 08:09:08,0,2023-06-21 16:40:17,10369600.0,1,0,0,0,0,0,0,0
TX002467,883.92,2023-11-03 16:08:00,0,AC00251,Credit,Tucson,D000058,117.67.192.211,M006,Online,53,Retired,129,1,2342.64,2024-11-04 08:11:08,0,2023-10-19 17:06:57,1292463.0,1,0,0,0,0,0,0,0
TX000391,426.93,2023-12-25 17:05:00,0,AC00251,Debit,Omaha,D000129,3.70.1.133,M054,ATM,19,Student,248,1,476.19,2024-11-04 08:09:12,0,2023-11-03 16:08:00,4496220.0,1,0,0,0,0,0,0,0
TX002015,331.98,2023-08-28 16:40:01,0,AC00252,Debit,Denver,D000302,60.153.124.80,M047,ATM,74,Retired,12,1,7600.99,2024-11-04 08:09:26,0,,-1.0,1,0,0,0,0,0,0,0
TX002243,1169.59,2023-12-25 17:12:21,0,AC00252,Debit,New York,D000484,142.184.68.230,M067,Online,28,Student,114,1,5946.45,2024-11-04 08:11:33,0,2023-08-28 16:40:01,10283540.0,1,0,0,0,0,0,0,0
TX000731,430.35,2023-02-20 17:23:03,0,AC00253,Debit,Charlotte,D000096,217.233.219.196,M007,Online,36,Doctor,205,1,354.9,2024-11-04 08:10:51,0,,-1.0,1,0,0,0,0,0,0,0
TX001882,767.66,2023-05-08 17:44:34,1,AC00253,Debit,San Jose,D000074,193.209.134.233,M085,ATM,63,Doctor,155,1,1801.69,2024-11-04 08:12:04,0,2023-02-20 17:23:03,6654091.0,1,0,0,0,0,0,0,1
TX000874,758.12,2023-07-03 18:46:29,1,AC00253,Debit,San Francisco,D000413,179.132.235.182,M028,ATM,69,Retired,90,1,6164.65,2024-11-04 08:11:14,0,2023-05-08 17:44:34,4842115.0,1,0,0,0,0,0,0,1
TX002288,275.65,2023-08-14 16:52:32,0,AC00253,Credit,Atlanta,D000241,6.44.165.160,M013,Branch,28,Engineer,14,1,4957.57,2024-11-04 08:08:18,0,2023-07-03 18:46:29,3621963.0,1,0,0,0,0,0,0,0
TX000249,842.01,2023-09-12 16:43:27,1,AC00253,Credit,Virginia Beach,D000209,62.152.134.92,M015,Online,53,Doctor,185,1,509.45,2024-11-04 08:08:33,0,2023-08-14 16:52:32,2505055.0,1,0,0,0,0,0,0,1
TX001539,20.05,2023-11-29 17:43:51,0,AC00253,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72,Retired,171,1,7145.67,2024-11-04 08:08:00,0,2023-09-12 16:43:27,6742824.0,1,0,0,0,0,0,0,0
TX000934,32.46,2023-03-10 18:59:46,0,AC00254,Debit,Charlotte,D000536,156.187.182.236,M092,Online,31,Doctor,10,1,8656.18,2024-11-04 08:09:33,0,,-1.0,1,0,0,0,0,0,0,0
